mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,24680004,L31830,1,LT,,,,2014/04/04 17:52:00,2014/04/04 17:51:00,0,NO REPORT,Network Rail,EPH,HRW
train,22209000,G25144,6,LM,2014/04/04 17:54:00,2014/04/04 17:57:00,0,2014/04/04 17:53:00,2014/04/04 17:57:00,0,LATE,Network Rail,TRI,EUS
train,22216000,L36105,2,LO,2014/04/04 17:57:00,2014/04/04 17:58:00,1,2014/04/04 17:57:00,2014/04/04 17:58:00,1,LATE,Network Rail,WFJ,EUS
train,24674005,W82153,6,SN,2014/04/04 17:59:00,2014/04/04 18:00:00,1,2014/04/04 17:58:00,2014/04/04 18:00:00,1,LATE,Network Rail,MKC,ECR
train,24680004,L31657,1,LT,,,,2014/04/04 18:02:00,2014/04/04 18:02:00,3,LATE,Network Rail,EPH,HRW
train,22209000,G24300,5,LM,2014/04/04 18:03:00,2014/04/04 18:03:00,4,2014/04/04 18:03:00,2014/04/04 18:03:00,4,ON TIME,Network Rail,EUS,NMP
train,22216000,L36208,1,LO,2014/04/04 18:08:00,2014/04/04 18:09:00,10,2014/04/04 18:07:00,2014/04/04 18:08:00,9,LATE,Network Rail,EUS,WFJ
train,24680004,L31849,1,LT,,,,2014/04/04 18:12:00,2014/04/04 18:12:00,13,EARLY,Network Rail,EPH,HRW
train,24674005,W82072,5,SN,2014/04/04 18:14:00,2014/04/04 18:14:00,15,2014/04/04 18:14:00,2014/04/04 18:14:00,15,ON TIME,Network Rail,SCY,MKC
train,22216000,L36108,2,LO,2014/04/04 18:17:00,2014/04/04 18:17:00,18,2014/04/04 18:17:00,2014/04/04 18:17:00,18,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25317,5,LM,2014/04/04 18:19:00,2014/04/04 18:19:00,20,2014/04/04 18:19:00,2014/04/04 18:19:00,20,ON TIME,Network Rail,EUS,CRE
train,24680004,L31681,1,LT,,,,2014/04/04 18:22:00,2014/04/04 18:22:00,23,EARLY,Network Rail,EPH,HRW
train,22216000,L36205,1,LO,2014/04/04 18:28:00,2014/04/04 18:28:00,29,2014/04/04 18:27:00,2014/04/04 18:27:00,28,ON TIME,Network Rail,EUS,WFJ
train,22209000,G25147,6,LM,2014/04/04 18:28:00,2014/04/04 18:28:00,29,2014/04/04 18:28:00,2014/04/04 18:28:00,29,ON TIME,Network Rail,TRI,EUS
train,24680004,L31648,1,LT,,,,2014/04/04 18:31:00,2014/04/04 18:31:00,32,LATE,Network Rail,EPH,HRW
train,22209000,G23947,5,LM,2014/04/04 18:34:00,2014/04/04 18:34:00,35,2014/04/04 18:34:00,2014/04/04 18:34:00,35,ON TIME,Network Rail,EUS,MKC
train,22216000,L36113,2,LO,2014/04/04 18:37:00,2014/04/04 18:37:00,38,2014/04/04 18:37:00,2014/04/04 18:37:00,38,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31817,1,LT,,,,2014/04/04 18:42:00,2014/04/04 18:42:00,43,LATE,Network Rail,EPH,HRW
train,22209000,G23545,5,LM,2014/04/04 18:46:00,2014/04/04 18:46:00,47,2014/04/04 18:46:00,2014/04/04 18:46:00,47,ON TIME,Network Rail,EUS,BLY
train,22216000,L36202,1,LO,2014/04/04 18:48:00,2014/04/04 18:48:00,49,2014/04/04 18:47:00,2014/04/04 18:47:00,48,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31587,1,LT,,,,2014/04/04 18:52:00,2014/04/04 18:52:00,53,ON TIME,Network Rail,EPH,HRW
train,22209000,G25150,6,LM,2014/04/04 18:54:00,2014/04/04 18:54:00,55,2014/04/04 18:54:00,2014/04/04 18:54:00,55,ON TIME,Network Rail,TRI,EUS
train,22216000,L36115,2,LO,2014/04/04 18:57:00,2014/04/04 18:57:00,58,2014/04/04 18:57:00,2014/04/04 18:57:00,58,ON TIME,Network Rail,WFJ,EUS
train,24674005,W82154,6,SN,2014/04/04 18:59:00,2014/04/04 18:59:00,60,2014/04/04 18:59:00,2014/04/04 18:59:00,60,ON TIME,Network Rail,MKC,SRS
train,24680004,L31701,1,LT,,,,2014/04/04 19:02:00,2014/04/04 19:02:00,63,ON TIME,Network Rail,EPH,HRW
train,22209000,G23974,5,LM,2014/04/04 19:04:00,2014/04/04 19:04:00,65,2014/04/04 19:04:00,2014/04/04 19:04:00,65,ON TIME,Network Rail,EUS,MKC
train,22216000,L36199,1,LO,2014/04/04 19:08:00,2014/04/04 19:08:00,69,2014/04/04 19:07:00,2014/04/04 19:07:00,68,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31652,1,LT,,,,2014/04/04 19:12:00,2014/04/04 19:12:00,73,ON TIME,Network Rail,EPH,HRW
train,24674005,W82074,5,SN,2014/04/04 19:14:00,2014/04/04 19:14:00,75,2014/04/04 19:14:00,2014/04/04 19:14:00,75,ON TIME,Network Rail,ECR,MKC
train,22216000,L36117,2,LO,2014/04/04 19:17:00,2014/04/04 19:17:00,78,2014/04/04 19:17:00,2014/04/04 19:17:00,78,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25157,5,LM,2014/04/04 19:18:00,2014/04/04 19:18:00,79,2014/04/04 19:18:00,2014/04/04 19:18:00,79,ON TIME,Network Rail,EUS,TRI
train,24680004,L31666,1,LT,,,,2014/04/04 19:22:00,2014/04/04 19:22:00,83,ON TIME,Network Rail,EPH,HRW
train,22216000,L36196,1,LO,2014/04/04 19:28:00,2014/04/04 19:28:00,89,2014/04/04 19:27:00,2014/04/04 19:27:00,88,ON TIME,Network Rail,EUS,WFJ
train,22209000,G25154,6,LM,2014/04/04 19:28:00,2014/04/04 19:28:00,89,2014/04/04 19:28:00,2014/04/04 19:28:00,89,ON TIME,Network Rail,TRI,EUS
train,24680004,L31750,1,LT,,,,2014/04/04 19:31:00,2014/04/04 19:31:00,92,ON TIME,Network Rail,EPH,HRW
train,22216000,L36122,2,LO,2014/04/04 19:37:00,2014/04/04 19:37:00,98,2014/04/04 19:37:00,2014/04/04 19:37:00,98,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31764,1,LT,,,,2014/04/04 19:38:00,2014/04/04 19:38:00,99,ON TIME,Network Rail,EPH,HRW
train,22209000,G25168,5,LM,2014/04/04 19:46:00,2014/04/04 19:46:00,107,2014/04/04 19:46:00,2014/04/04 19:46:00,107,ON TIME,Network Rail,EUS,TRI
train,22216000,L36193,1,LO,2014/04/04 19:46:00,2014/04/04 19:46:00,107,2014/04/04 19:46:00,2014/04/04 19:46:00,107,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31718,1,LT,,,,2014/04/04 19:51:00,2014/04/04 19:51:00,112,ON TIME,Network Rail,EPH,HRW
train,22209000,G25161,6,LM,2014/04/04 19:57:00,2014/04/04 19:57:00,118,2014/04/04 19:57:00,2014/04/04 19:57:00,118,ON TIME,Network Rail,TRI,EUS
train,22216000,L36124,2,LO,2014/04/04 19:57:00,2014/04/04 19:57:00,118,2014/04/04 19:57:00,2014/04/04 19:57:00,118,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31785,1,LT,,,,2014/04/04 19:58:00,2014/04/04 19:58:00,119,ON TIME,Network Rail,EPH,HRW
