mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,24680004,L31817,2,LT,2014/04/04 18:39:00,2014/04/04 18:39:00,40,2014/04/04 18:39:00,2014/04/04 18:39:00,40,LATE,Network Rail,EPH,HRW
train,24680004,L31134,1,LT,2014/04/04 18:44:00,2014/04/04 18:44:00,45,2014/04/04 18:44:00,2014/04/04 18:44:00,45,ON TIME,Network Rail,HRW,EPH
train,22216000,L36202,2,LO,2014/04/04 18:45:00,2014/04/04 18:45:00,46,2014/04/04 18:45:00,2014/04/04 18:45:00,46,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31587,2,LT,2014/04/04 18:49:00,2014/04/04 18:49:00,50,2014/04/04 18:49:00,2014/04/04 18:49:00,50,ON TIME,Network Rail,EPH,HRW
train,24680004,L31361,1,LT,2014/04/04 18:54:00,2014/04/04 18:54:00,55,2014/04/04 18:54:00,2014/04/04 18:54:00,55,ON TIME,Network Rail,HRW,EPH
train,24680004,L31701,2,LT,2014/04/04 18:59:00,2014/04/04 18:59:00,60,2014/04/04 18:59:00,2014/04/04 18:59:00,60,ON TIME,Network Rail,EPH,HRW
train,22216000,L36115,1,LO,2014/04/04 18:59:00,2014/04/04 18:59:00,60,2014/04/04 18:59:00,2014/04/04 18:59:00,60,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36199,2,LO,2014/04/04 19:05:00,2014/04/04 19:05:00,66,2014/04/04 19:05:00,2014/04/04 19:05:00,66,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31041,1,LT,2014/04/04 19:06:00,2014/04/04 19:06:00,67,2014/04/04 19:06:00,2014/04/04 19:06:00,67,ON TIME,Network Rail,HRW,EPH
train,24680004,L31652,2,LT,2014/04/04 19:09:00,2014/04/04 19:09:00,70,2014/04/04 19:09:00,2014/04/04 19:09:00,70,ON TIME,Network Rail,EPH,HRW
train,24680004,L31202,1,LT,2014/04/04 19:14:00,2014/04/04 19:14:00,75,2014/04/04 19:14:00,2014/04/04 19:14:00,75,ON TIME,Network Rail,HRW,EPH
train,24680004,L31666,2,LT,2014/04/04 19:19:00,2014/04/04 19:19:00,80,2014/04/04 19:19:00,2014/04/04 19:19:00,80,ON TIME,Network Rail,EPH,HRW
train,22216000,L36117,1,LO,2014/04/04 19:19:00,2014/04/04 19:19:00,80,2014/04/04 19:19:00,2014/04/04 19:19:00,80,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36196,2,LO,2014/04/04 19:25:00,2014/04/04 19:25:00,86,2014/04/04 19:25:00,2014/04/04 19:25:00,86,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31137,1,LT,2014/04/04 19:27:00,2014/04/04 19:27:00,88,2014/04/04 19:27:00,2014/04/04 19:27:00,88,ON TIME,Network Rail,HRW,EPH
train,24680004,L31750,2,LT,2014/04/04 19:29:00,2014/04/04 19:29:00,90,2014/04/04 19:29:00,2014/04/04 19:29:00,90,ON TIME,Network Rail,EPH,HRW
train,24680004,L31164,1,LT,2014/04/04 19:34:00,2014/04/04 19:34:00,95,2014/04/04 19:34:00,2014/04/04 19:34:00,95,ON TIME,Network Rail,HRW,EPH
train,24680004,L31764,2,LT,2014/04/04 19:36:00,2014/04/04 19:36:00,97,2014/04/04 19:36:00,2014/04/04 19:36:00,97,ON TIME,Network Rail,EPH,HRW
train,22216000,L36122,1,LO,2014/04/04 19:39:00,2014/04/04 19:39:00,100,2014/04/04 19:39:00,2014/04/04 19:39:00,100,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36193,2,LO,2014/04/04 19:44:00,2014/04/04 19:44:00,105,2014/04/04 19:44:00,2014/04/04 19:44:00,105,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31260,1,LT,2014/04/04 19:45:00,2014/04/04 19:45:00,106,2014/04/04 19:45:00,2014/04/04 19:45:00,106,ON TIME,Network Rail,HRW,EPH
train,24680004,L31718,2,LT,2014/04/04 19:48:00,2014/04/04 19:48:00,109,2014/04/04 19:48:00,2014/04/04 19:48:00,109,ON TIME,Network Rail,EPH,HRW
train,24680004,L31297,1,LT,2014/04/04 19:54:00,2014/04/04 19:54:00,115,2014/04/04 19:54:00,2014/04/04 19:54:00,115,ON TIME,Network Rail,HRW,EPH
train,24680004,L31785,2,LT,2014/04/04 19:55:00,2014/04/04 19:55:00,116,2014/04/04 19:55:00,2014/04/04 19:55:00,116,ON TIME,Network Rail,EPH,HRW
train,22216000,L36124,1,LO,2014/04/04 19:59:00,2014/04/04 19:59:00,120,2014/04/04 19:59:00,2014/04/04 19:59:00,120,ON TIME,Network Rail,WFJ,EUS
